Branch_nr;Generation;Parent_branch_nr;Child_branch_nr;Pos_x,Pos_y,Pos_z
95;6;46;;-123.555,117.865,-97.3226
95;6;46;;-123.437,118.296,-97.5818
95;6;46;;-123.31,118.747,-97.8375
96;6;99;;-145.801,123.777,-69.2021
96;6;99;;-146.287,123.77,-69.3998
96;6;99;;-146.761,123.762,-69.5938
96;6;99;;-147.234,123.755,-69.7859
96;6;99;;-147.757,123.746,-69.9995
96;6;99;;-148.243,123.738,-70.198
96;6;99;;-148.762,123.731,-70.409
96;6;99;;-149.312,123.721,-70.6328
96;6;99;;-149.792,123.714,-70.8284
96;6;99;;-150.289,123.706,-71.0322
96;6;99;;-150.805,123.698,-71.2422
96;6;99;;-151.337,123.69,-71.459
96;6;99;;-151.884,123.681,-71.6814
96;6;99;;-152.444,123.672,-71.9102
96;6;99;;-153.018,123.662,-72.1439
96;6;99;;-153.484,123.655,-72.3343
96;6;99;;-153.958,123.647,-72.5271
96;6;99;;-154.438,123.64,-72.7225
96;6;99;;-154.922,123.632,-72.9203
96;6;99;;-155.412,123.624,-73.1201
96;6;99;;-155.906,123.617,-73.3214
96;6;99;;-156.404,123.608,-73.5251
96;6;99;;-156.905,123.6,-73.7287
96;6;99;;-157.408,123.592,-73.9337
96;6;99;;-157.912,123.584,-74.1397
96;6;99;;-158.418,123.577,-74.3456
96;6;99;;-158.924,123.568,-74.5527
96;6;99;;-159.431,123.56,-74.7588
96;6;99;;-159.937,123.552,-74.9646
96;6;99;;-160.441,123.544,-75.1704
96;6;99;;-160.944,123.536,-75.3752
96;6;99;;-161.444,123.528,-75.5792
96;6;99;;-161.941,123.521,-75.7814
96;6;99;;-162.433,123.512,-75.9831
96;6;99;;-162.922,123.504,-76.1822
96;6;99;;-163.406,123.497,-76.3793
96;6;99;;-163.884,123.489,-76.5738
96;6;99;;-164.356,123.481,-76.7664
96;6;99;;-164.821,123.474,-76.9558
96;6;99;;-165.391,123.465,-77.1889
96;6;99;;-165.95,123.456,-77.4161
96;6;99;;-166.494,123.448,-77.6376
96;6;99;;-167.022,123.44,-77.8535
96;6;99;;-167.534,123.43,-78.0623
96;6;99;;-168.029,123.423,-78.264
96;6;99;;-168.505,123.416,-78.4581
96;6;99;;-169.049,123.407,-78.6799
96;6;99;;-169.563,123.398,-78.8895
96;6;99;;-170.043,123.391,-79.0855
96;6;99;;-170.559,123.383,-79.2957
96;6;99;;-171.087,123.374,-79.5108
96;6;99;;-171.594,123.366,-79.7177
96;6;99;;-172.082,123.358,-79.9159
96;6;99;;-172.58,123.35,-80.1193
97;6;99;146,147;-145.23,124.052,-69.1851
97;6;99;146,147;-145.36,124.405,-69.5203
97;6;99;146,147;-145.504,124.762,-69.8603
97;6;99;146,147;-145.659,125.115,-70.1987
97;6;99;146,147;-145.843,125.506,-70.5737
97;6;99;146,147;-146.02,125.856,-70.9098
97;6;99;146,147;-146.218,126.223,-71.2633
97;6;99;146,147;-146.44,126.604,-71.6306
97;6;99;146,147;-146.684,126.995,-72.0073
97;6;99;146,147;-146.952,127.391,-72.3915
97;6;99;146,147;-147.184,127.71,-72.7009
97;6;99;146,147;-147.431,128.028,-73.01
97;6;99;146,147;-147.694,128.343,-73.3174
97;6;99;146,147;-147.974,128.653,-73.6216
97;6;99;146,147;-148.27,128.956,-73.9197
97;6;99;146,147;-148.583,129.25,-74.2102
97;6;99;146,147;-148.912,129.534,-74.4921
97;6;99;146,147;-149.253,129.806,-74.7644
97;6;99;146,147;-149.603,130.067,-75.0269
97;6;99;146,147;-149.958,130.316,-75.2776
97;6;99;146,147;-150.405,130.609,-75.5739
97;6;99;146,147;-150.846,130.881,-75.8506
97;6;99;146,147;-151.276,131.132,-76.1065
97;6;99;146,147;-151.688,131.358,-76.3396
97;6;99;146,147;-152.147,131.599,-76.5876
97;6;99;146,147;-152.557,131.802,-76.7992
97;6;99;146,147;-153.006,132.014,-77.0195
97;6;99;146,147;-153.466,132.215,-77.231
97;6;99;146,147;-153.533,132.22,-77.3342
97;6;99;146,147;-153.735,132.42,-77.3382
98;5;48;148,149;-137.606,120.957,-65.2174
98;5;48;148,149;-137.391,121.404,-65.307
98;5;48;148,149;-137.171,121.86,-65.3989
98;5;48;148,149;-136.924,122.375,-65.502
98;5;48;148,149;-136.711,122.819,-65.5918
98;5;48;148,149;-136.488,123.282,-65.6847
98;5;48;148,149;-136.259,123.757,-65.7807
98;5;48;148,149;-136.029,124.237,-65.8771
98;5;48;148,149;-135.8,124.713,-65.9722
98;5;48;148,149;-135.577,125.176,-66.066
98;5;48;148,149;-135.364,125.62,-66.155
98;5;48;148,149;-135.116,126.135,-66.2588
98;5;48;148,149;-134.898,126.59,-66.35
98;5;48;148,149;-134.682,127.038,-66.4403
98;5;48;148,149;-134.453,127.516,-66.5361
98;5;48;148,149;-134.455,127.644,-66.567
99;5;48;96,97,144,145;-137.931,120.522,-65.1702
99;5;48;96,97,144,145;-138.357,120.716,-65.3934
99;5;48;96,97,144,145;-138.823,120.927,-65.6361
99;5;48;96,97,144,145;-139.309,121.146,-65.8899
99;5;48;96,97,144,145;-139.761,121.351,-66.1256
99;5;48;96,97,144,145;-140.246,121.571,-66.3794
99;5;48;96,97,144,145;-140.756,121.801,-66.6444
99;5;48;96,97,144,145;-141.173,121.99,-66.8623
99;5;48;96,97,144,145;-141.594,122.181,-67.0825
99;5;48;96,97,144,145;-142.014,122.372,-67.3011
99;5;48;96,97,144,145;-142.428,122.559,-67.5174
99;5;48;96,97,144,145;-142.929,122.786,-67.7786
99;5;48;96,97,144,145;-143.402,123,-68.0255
99;5;48;96,97,144,145;-143.839,123.198,-68.2532
99;5;48;96,97,144,145;-144.3,123.407,-68.4937
99;5;48;96,97,144,145;-144.73,123.601,-68.7183
99;5;48;96,97,144,145;-145.143,123.788,-68.9335
99;5;48;96,97,144,145;-145.335,123.785,-69.0125
99;5;48;96,97,144,145;-145.249,123.688,-69.1379
99;5;48;96,97,144,145;-145.41,123.995,-69.019
100;6;103;150,151;-154.391,86.6585,-71.1786
100;6;103;150,151;-154.766,86.7963,-71.4913
100;6;103;150,151;-155.142,86.9344,-71.8059
100;6;103;150,151;-155.563,87.0893,-72.1578
100;6;103;150,151;-156.017,87.2549,-72.5363
100;6;103;150,151;-156.394,87.3943,-72.8518
100;6;103;150,151;-156.778,87.5345,-73.1721
100;6;103;150,151;-157.162,87.6756,-73.4932
100;6;103;150,151;-157.539,87.814,-73.8088
100;6;103;150,151;-157.993,87.9806,-74.1872
100;6;103;150,151;-158.414,88.1356,-74.5383
100;6;103;150,151;-158.79,88.2737,-74.8529
100;6;103;150,151;-159.218,88.4305,-75.21
100;6;103;150,151;-159.601,88.5714,-75.5306
100;6;103;150,151;-159.635,88.5195,-75.5874
101;6;103;;-153.975,86.1359,-71.06
101;6;103;;-154.007,85.7118,-71.3534
101;6;103;;-154.047,85.2728,-71.6619
101;6;103;;-154.095,84.8259,-71.9808
101;6;103;;-154.146,84.4007,-72.2885
101;6;103;;-154.209,83.9405,-72.6256
101;6;103;;-154.27,83.5345,-72.928
101;6;103;;-154.34,83.1088,-73.2479
101;6;103;;-154.419,82.6676,-73.5846
101;6;103;;-154.507,82.213,-73.9373
101;6;103;;-154.607,81.7462,-74.3036
101;6;103;;-154.717,81.271,-74.6843
101;6;103;;-154.814,80.8857,-74.997
101;6;103;;-154.919,80.4984,-75.3169
101;6;103;;-155.031,80.109,-75.6432
101;6;103;;-155.152,79.7187,-75.9761
101;6;103;;-155.281,79.3295,-76.3138
101;6;103;;-155.419,78.9425,-76.6571
101;6;103;;-155.566,78.5587,-77.0037
101;6;103;;-155.723,78.1793,-77.3545
101;6;103;;-155.889,77.8051,-77.7083
101;6;103;;-156.063,77.4371,-78.0637
101;6;103;;-156.245,77.0758,-78.4209
101;6;103;;-156.435,76.7203,-78.7776
101;6;103;;-156.629,76.372,-79.1347
101;6;103;;-156.829,76.0319,-79.4901
101;6;103;;-157.033,75.6989,-79.843
101;6;103;;-157.239,75.3744,-80.1935
101;6;103;;-157.449,75.0585,-80.5395
101;6;103;;-157.659,74.7518,-80.881
101;6;103;;-157.923,74.3811,-81.2995
101;6;103;;-158.186,74.0259,-81.7076
101;6;103;;-158.446,73.6868,-82.1034
101;6;103;;-158.702,73.3645,-82.4857
101;6;103;;-158.951,73.0605,-82.8521
101;6;103;;-159.192,72.7733,-83.2016
101;6;103;;-159.468,72.4552,-83.5957
101;6;103;;-159.728,72.1656,-83.9596
101;6;103;;-160.005,71.8664,-84.3424
101;6;103;;-160.282,71.5762,-84.719
101;6;103;;-160.558,71.2967,-85.0879
101;6;103;;-160.827,71.0382,-85.4392
102;5;50;154,155;-142.902,94.5376,-61.9247
102;5;50;154,155;-142.755,94.0849,-62.2034
102;5;50;154,155;-142.604,93.6184,-62.4909
102;5;50;154,155;-142.462,93.1836,-62.7591
102;5;50;154,155;-142.31,92.7139,-63.0482
102;5;50;154,155;-142.148,92.2175,-63.3542
102;5;50;154,155;-142.014,91.8052,-63.608
102;5;50;154,155;-141.877,91.3844,-63.8674
102;5;50;154,155;-141.738,90.9593,-64.1299
102;5;50;154,155;-141.6,90.5311,-64.3934
102;5;50;154,155;-141.461,90.107,-64.6551
102;5;50;154,155;-141.325,89.6874,-64.913
102;5;50;154,155;-141.16,89.1782,-65.227
102;5;50;154,155;-141.002,88.6924,-65.5265
102;5;50;154,155;-140.853,88.2353,-65.8084
102;5;50;154,155;-140.716,87.8156,-66.067
102;5;50;154,155;-140.572,87.3714,-66.3408
102;5;50;154,155;-140.419,86.9006,-66.6308
102;5;50;154,155;-140.285,86.4883,-66.8845
102;5;50;154,155;-140.3,86.4135,-66.8986
102;5;50;154,155;-140.312,86.2864,-67.2678
103;5;50;100,101;-143.43,95.0189,-61.7171
103;5;50;100,101;-143.882,94.8887,-61.919
103;5;50;100,101;-144.339,94.7467,-62.1303
103;5;50;100,101;-144.791,94.5958,-62.3475
103;5;50;100,101;-145.29,94.4189,-62.5966
103;5;50;100,101;-145.734,94.2496,-62.8273
103;5;50;100,101;-146.199,94.0623,-63.0774
103;5;50;100,101;-146.68,93.8549,-63.3468
103;5;50;100,101;-147.171,93.628,-63.6343
103;5;50;100,101;-147.567,93.4324,-63.8763
103;5;50;100,101;-147.964,93.2242,-64.1283
103;5;50;100,101;-148.359,93.0028,-64.3899
103;5;50;100,101;-148.749,92.7684,-64.6613
103;5;50;100,101;-149.131,92.5215,-64.9419
103;5;50;100,101;-149.503,92.2616,-65.2303
103;5;50;100,101;-149.861,91.988,-65.5268
103;5;50;100,101;-150.205,91.7022,-65.8303
103;5;50;100,101;-150.534,91.4054,-66.1386
103;5;50;100,101;-150.849,91.1003,-66.4506
103;5;50;100,101;-151.147,90.7889,-66.765
103;5;50;100,101;-151.431,90.4731,-67.0797
103;5;50;100,101;-151.699,90.1551,-67.3927
103;5;50;100,101;-151.953,89.8377,-67.7019
103;5;50;100,101;-152.249,89.4431,-68.0816
103;5;50;100,101;-152.521,89.0571,-68.4508
103;5;50;100,101;-152.769,88.6825,-68.8054
103;5;50;100,101;-152.995,88.3235,-69.1412
103;5;50;100,101;-153.196,87.9857,-69.4567
103;5;50;100,101;-153.406,87.6115,-69.8027
103;5;50;100,101;-153.609,87.2288,-70.1536
103;5;50;100,101;-153.783,86.8763,-70.4742
103;5;50;100,101;-153.955,86.4985,-70.8144
103;5;50;100,101;-154.007,86.5175,-70.8585
104;9;107;;-179.313,168.292,-30.7404
104;9;107;;-179.151,168.774,-30.7979
104;9;107;;-178.981,169.295,-30.8509
104;9;107;;-178.818,169.816,-30.8957
104;9;107;;-178.668,170.308,-30.9315
104;9;107;;-178.512,170.837,-30.9627
104;9;107;;-178.351,171.403,-30.9872
104;9;107;;-178.216,171.899,-31.0014
104;9;107;;-178.079,172.416,-31.0096
104;9;107;;-177.943,172.952,-31.0103
104;9;107;;-177.809,173.505,-31.0027
104;9;107;;-177.677,174.074,-30.9853
104;9;107;;-177.55,174.655,-30.9573
104;9;107;;-177.427,175.25,-30.9181
104;9;107;;-177.311,175.854,-30.8669
104;9;107;;-177.223,176.344,-30.8159
104;9;107;;-177.14,176.839,-30.7566
104;9;107;;-177.063,177.336,-30.6872
104;9;107;;-176.993,177.837,-30.6079
104;9;107;;-176.93,178.34,-30.5177
104;9;107;;-176.874,178.843,-30.417
104;9;107;;-176.826,179.346,-30.3047
104;9;107;;-176.786,179.849,-30.1811
104;9;107;;-176.757,180.35,-30.0444
104;9;107;;-176.736,180.849,-29.8947
104;9;107;;-176.727,181.344,-29.7314
104;9;107;;-176.728,181.834,-29.5551
104;9;107;;-176.738,182.321,-29.3677
104;9;107;;-176.757,182.802,-29.1682
104;9;107;;-176.785,183.278,-28.9592
104;9;107;;-176.821,183.747,-28.7415
104;9;107;;-176.864,184.21,-28.5151
104;9;107;;-176.914,184.665,-28.2826
104;9;107;;-176.97,185.113,-28.0431
104;9;107;;-177.032,185.553,-27.7983
104;9;107;;-177.1,185.983,-27.5499
104;9;107;;-177.19,186.509,-27.2344
104;9;107;;-177.287,187.018,-26.9155
104;9;107;;-177.39,187.512,-26.595
104;9;107;;-177.496,187.989,-26.2755
104;9;107;;-177.605,188.445,-25.9586
104;9;107;;-177.716,188.883,-25.6459
104;9;107;;-177.828,189.301,-25.3384
104;9;107;;-177.939,189.697,-25.0403
104;9;107;;-178.071,190.143,-24.6944
104;9;107;;-178.199,190.554,-24.3668
104;9;107;;-178.322,190.929,-24.0599
104;9;107;;-178.456,191.32,-23.7317
104;9;107;;-178.592,191.699,-23.4042
104;9;107;;-178.732,192.068,-23.0746
104;9;107;;-178.878,192.431,-22.7389
105;9;107;;-179.833,168.019,-30.7051
105;9;107;;-180.114,168.434,-30.7684
105;9;107;;-180.427,168.897,-30.8391
105;9;107;;-180.738,169.359,-30.91
105;9;107;;-181.026,169.783,-30.9747
105;9;107;;-181.335,170.241,-31.0445
105;9;107;;-181.663,170.725,-31.118
105;9;107;;-182.007,171.235,-31.1958
105;9;107;;-182.293,171.657,-31.2601
105;9;107;;-182.585,172.09,-31.3264
105;9;107;;-182.884,172.531,-31.3938
105;9;107;;-183.186,172.979,-31.4623
105;9;107;;-183.492,173.432,-31.531
105;9;107;;-183.799,173.886,-31.6008
105;9;107;;-184.107,174.342,-31.6698
105;9;107;;-184.414,174.795,-31.7388
105;9;107;;-184.717,175.244,-31.8079
105;9;107;;-185.017,175.687,-31.8753
105;9;107;;-185.311,176.122,-31.9417
105;9;107;;-185.598,176.547,-32.0063
105;9;107;;-185.946,177.061,-32.0843
105;9;107;;-186.277,177.551,-32.1591
105;9;107;;-186.59,178.014,-32.2299
105;9;107;;-186.882,178.446,-32.2956
105;9;107;;-187.2,178.916,-32.368
105;9;107;;-187.521,179.392,-32.4405
105;9;107;;-187.813,179.823,-32.5064
105;9;107;;-188.121,180.278,-32.5753
106;8;51;;-180.291,161.688,-28.3507
106;8;51;;-180.739,161.897,-28.0875
106;8;51;;-181.146,162.096,-27.845
106;8;51;;-181.605,162.329,-27.5698
106;8;51;;-182.02,162.55,-27.3176
106;8;51;;-182.46,162.795,-27.0476
106;8;51;;-182.919,163.062,-26.7625
106;8;51;;-183.296,163.292,-26.5255
106;8;51;;-183.68,163.536,-26.281
106;8;51;;-184.068,163.793,-26.0317
106;8;51;;-184.456,164.063,-25.7781
106;8;51;;-184.843,164.347,-25.5213
106;8;51;;-185.226,164.644,-25.2629
106;8;51;;-185.602,164.952,-25.0046
106;8;51;;-185.969,165.272,-24.7471
106;8;51;;-186.325,165.602,-24.492
106;8;51;;-186.671,165.938,-24.2398
106;8;51;;-187.004,166.279,-23.9921
106;8;51;;-187.325,166.62,-23.7493
106;8;51;;-187.631,166.962,-23.5139
106;8;51;;-187.923,167.298,-23.2863
106;8;51;;-188.267,167.709,-23.0136
106;8;51;;-188.585,168.104,-22.758
106;8;51;;-188.876,168.48,-22.5199
106;8;51;;-189.186,168.894,-22.2622
106;8;51;;-189.491,169.318,-22.0036
106;8;51;;-189.76,169.707,-21.7725
106;8;51;;-190.018,170.099,-21.5446
107;8;51;104,105;-179.763,161.91,-28.7916
107;8;51;104,105;-179.745,162.403,-28.9516
107;8;51;104,105;-179.727,162.912,-29.1165
107;8;51;104,105;-179.706,163.484,-29.3025
107;8;51;104,105;-179.688,163.973,-29.4618
107;8;51;104,105;-179.67,164.475,-29.6248
107;8;51;104,105;-179.651,164.978,-29.7881
107;8;51;104,105;-179.633,165.471,-29.9481
107;8;51;104,105;-179.612,166.054,-30.1371
107;8;51;104,105;-179.593,166.577,-30.3076
107;8;51;104,105;-179.574,167.094,-30.4752
107;8;51;104,105;-179.555,167.608,-30.6427
107;8;51;104,105;-179.482,167.811,-30.6747
108;8;52;;-184.663,156.726,-20.4505
108;8;52;;-185.141,156.797,-20.6243
108;8;52;;-185.646,156.886,-20.7938
108;8;52;;-186.123,156.983,-20.9427
108;8;52;;-186.642,157.101,-21.0908
108;8;52;;-187.195,157.245,-21.2323
108;8;52;;-187.774,157.415,-21.3617
108;8;52;;-188.25,157.572,-21.4507
108;8;52;;-188.733,157.748,-21.5252
108;8;52;;-189.218,157.944,-21.5814
108;8;52;;-189.702,158.161,-21.617
108;8;52;;-190.18,158.394,-21.6348
108;8;52;;-190.65,158.638,-21.6369
108;8;52;;-191.108,158.89,-21.6246
108;8;52;;-191.549,159.147,-21.6006
108;8;52;;-192.074,159.466,-21.558
108;8;52;;-192.56,159.775,-21.505
108;8;52;;-193.002,160.068,-21.4461
108;8;52;;-193.464,160.387,-21.3725
108;8;52;;-193.892,160.692,-21.2937
108;8;52;;-194.327,161.018,-21.2
109;8;52;;-184.29,156.943,-20.0528
109;8;52;;-184.518,157.356,-19.7723
109;8;52;;-184.742,157.762,-19.4962
109;8;52;;-184.958,158.155,-19.2293
109;8;52;;-185.197,158.587,-18.9352
109;8;52;;-185.453,159.052,-18.6195
109;8;52;;-185.668,159.443,-18.3542
109;8;52;;-185.89,159.844,-18.0802
109;8;52;;-186.117,160.256,-17.8003
109;8;52;;-186.346,160.671,-17.5185
109;8;52;;-186.575,161.086,-17.2358
109;8;52;;-186.802,161.499,-16.9554
109;8;52;;-187.026,161.904,-16.6799
109;8;52;;-187.243,162.298,-16.4116
109;8;52;;-187.452,162.676,-16.1542
109;8;52;;-187.698,163.122,-15.8506
109;8;52;;-187.924,163.532,-15.5723
109;8;52;;-188.161,163.963,-15.2797
109;8;52;;-188.384,164.366,-15.0049
109;8;52;;-188.612,164.78,-14.7237
110;8;56;156,157;-198.243,127.501,-46.6795
110;8;56;156,157;-198.782,127.541,-46.684
110;8;56;156,157;-199.324,127.581,-46.6876
110;8;56;156,157;-199.823,127.617,-46.692
110;8;56;156,157;-200.363,127.657,-46.6957
110;8;56;156,157;-200.937,127.699,-46.7004
110;8;56;156,157;-201.541,127.743,-46.7049
110;8;56;156,157;-202.042,127.78,-46.7087
110;8;56;156,157;-202.555,127.818,-46.7129
110;8;56;156,157;-203.081,127.856,-46.7163
110;8;56;156,157;-203.614,127.895,-46.7202
110;8;56;156,157;-204.152,127.934,-46.7251
110;8;56;156,157;-204.694,127.974,-46.7289
110;8;56;156,157;-205.236,128.015,-46.733
110;8;56;156,157;-205.777,128.054,-46.7371
110;8;56;156,157;-206.313,128.094,-46.7407
110;8;56;156,157;-206.842,128.132,-46.7452
110;8;56;156,157;-207.362,128.17,-46.7491
110;8;56;156,157;-207.869,128.208,-46.7533
110;8;56;156,157;-208.483,128.253,-46.7576
110;8;56;156,157;-209.07,128.295,-46.7628
110;8;56;156,157;-209.624,128.336,-46.7662
110;8;56;156,157;-210.141,128.374,-46.77
110;8;56;156,157;-210.704,128.415,-46.7752
110;8;56;156,157;-211.273,128.458,-46.7793
110;8;56;156,157;-211.79,128.495,-46.7831
110;8;56;156,157;-212.335,128.535,-46.7875
110;8;56;156,157;-212.341,128.533,-46.7866
110;8;56;156,157;-212.422,128.645,-46.8798
111;8;56;;-197.717,127.922,-46.7015
111;8;56;;-198.069,128.342,-46.7292
111;8;56;;-198.413,128.74,-46.7565
111;8;56;;-198.753,129.123,-46.7846
111;8;56;;-199.132,129.539,-46.8169
111;8;56;;-199.476,129.909,-46.846
111;8;56;;-199.846,130.295,-46.8785
111;8;56;;-200.238,130.695,-46.9142
111;8;56;;-200.652,131.106,-46.9517
111;8;56;;-201.088,131.524,-46.9925
111;8;56;;-201.542,131.946,-47.0358
111;8;56;;-201.919,132.285,-47.0726
111;8;56;;-202.306,132.624,-47.1115
111;8;56;;-202.704,132.96,-47.1514
111;8;56;;-203.111,133.292,-47.1935
111;8;56;;-203.527,133.62,-47.2374
111;8;56;;-203.952,133.939,-47.2828
111;8;56;;-204.383,134.253,-47.3307
111;8;56;;-204.82,134.557,-47.3791
111;8;56;;-205.261,134.853,-47.4287
111;8;56;;-205.704,135.142,-47.4795
111;8;56;;-206.148,135.421,-47.5304
111;8;56;;-206.592,135.691,-47.5827
111;8;56;;-207.032,135.951,-47.6352
111;8;56;;-207.469,136.203,-47.6877
111;8;56;;-208.008,136.503,-47.7518
111;8;56;;-208.535,136.788,-47.8166
111;8;56;;-209.047,137.057,-47.8791
111;8;56;;-209.54,137.308,-47.9401
111;8;56;;-210.014,137.544,-47.9997
111;8;56;;-210.463,137.761,-48.0562
111;8;56;;-210.965,137.998,-48.1197
111;8;56;;-211.496,138.241,-48.1878
111;8;56;;-212.017,138.472,-48.2543
111;8;56;;-212.482,138.671,-48.3139
111;8;56;;-212.959,138.867,-48.3767
112;10;62;;-212.209,89.9294,-2.13207
112;10;62;;-212.484,89.5461,-1.89339
112;10;62;;-212.776,89.1493,-1.64054
112;10;62;;-213.066,88.7636,-1.3899
112;10;62;;-213.339,88.4068,-1.15386
112;10;62;;-213.634,88.0291,-0.900087
112;10;62;;-213.951,87.6316,-0.627745
112;10;62;;-214.231,87.2873,-0.387564
112;10;62;;-214.525,86.933,-0.136199
112;10;62;;-214.832,86.5688,0.126235
112;10;62;;-215.153,86.1976,0.399807
112;10;62;;-215.485,85.8194,0.682856
112;10;62;;-215.83,85.4362,0.976066
112;10;62;;-216.187,85.0499,1.27873
112;10;62;;-216.555,84.6604,1.58989
112;10;62;;-216.857,84.3477,1.84503
112;10;62;;-217.166,84.0352,2.10536
112;10;62;;-217.481,83.7239,2.37088
112;10;62;;-217.802,83.4136,2.64074
112;10;62;;-218.129,83.1054,2.91492
112;10;62;;-218.463,82.7993,3.19427
112;10;62;;-218.802,82.4972,3.47708
112;10;62;;-219.146,82.1982,3.76419
112;10;62;;-219.495,81.9052,4.05486
112;10;62;;-219.85,81.6162,4.34888
112;10;62;;-220.209,81.3342,4.64643
112;10;62;;-220.572,81.0591,4.94664
112;10;62;;-220.939,80.7909,5.24938
112;10;62;;-221.311,80.5307,5.55556
112;10;62;;-221.685,80.2793,5.86281
112;10;62;;-222.064,80.0366,6.17284
112;10;62;;-222.444,79.8016,6.48334
112;10;62;;-222.826,79.5741,6.79525
112;10;62;;-223.209,79.355,7.10709
112;10;62;;-223.593,79.1443,7.41982
112;10;62;;-223.977,78.9407,7.73111
112;10;62;;-224.36,78.7452,8.04101
112;10;62;;-224.742,78.5568,8.35059
112;10;62;;-225.122,78.3762,8.65747
112;10;62;;-225.499,78.2024,8.96178
112;10;62;;-225.873,78.0362,9.26366
112;10;62;;-226.336,77.8384,9.63615
112;10;62;;-226.792,77.6517,10.0026
112;10;62;;-227.239,77.4749,10.3616
112;10;62;;-227.677,77.3088,10.7127
112;10;62;;-228.105,77.1531,11.0551
112;10;62;;-228.521,77.0077,11.3877
112;10;62;;-228.924,76.8724,11.7098
112;10;62;;-229.313,76.7469,12.021
112;10;62;;-229.76,76.608,12.377
112;10;62;;-230.182,76.4823,12.7131
112;10;62;;-230.579,76.3695,13.029
112;10;62;;-231.007,76.2529,13.3682
112;10;62;;-231.444,76.1411,13.7158
112;10;62;;-231.865,76.0388,14.0494
112;10;62;;-232.268,75.9477,14.3686
112;10;62;;-232.665,75.8667,14.6818
113;10;62;158,159;-212.176,90.5702,-2.66818
113;10;62;158,159;-212.678,90.49,-2.77602
113;10;62;158,159;-213.179,90.4088,-2.87359
113;10;62;158,159;-213.675,90.3283,-2.96251
113;10;62;158,159;-214.227,90.2364,-3.05359
113;10;62;158,159;-214.724,90.1533,-3.12849
113;10;62;158,159;-215.253,90.0646,-3.19864
113;10;62;158,159;-215.809,89.9692,-3.2644
113;10;62;158,159;-216.388,89.8692,-3.32249
113;10;62;158,159;-216.987,89.7639,-3.37172
113;10;62;158,159;-217.479,89.6772,-3.40252
113;10;62;158,159;-217.979,89.5878,-3.42461
113;10;62;158,159;-218.486,89.4953,-3.4377
113;10;62;158,159;-218.998,89.4013,-3.44056
113;10;62;158,159;-219.513,89.3053,-3.43205
113;10;62;158,159;-220.03,89.208,-3.41026
113;10;62;158,159;-220.546,89.1086,-3.37649
113;10;62;158,159;-221.06,89.0081,-3.32709
113;10;62;158,159;-221.569,88.9069,-3.26465
113;10;62;158,159;-222.07,88.8064,-3.19102
113;10;62;158,159;-222.561,88.7062,-3.10811
113;10;62;158,159;-223.157,88.5831,-2.99294
113;10;62;158,159;-223.727,88.4632,-2.86946
113;10;62;158,159;-224.266,88.3486,-2.74149
113;10;62;158,159;-224.77,88.2414,-2.61177
113;10;62;158,159;-225.318,88.1225,-2.45966
113;10;62;158,159;-225.871,88.0016,-2.29536
113;10;62;158,159;-226.37,87.8909,-2.13595
113;10;62;158,159;-226.864,87.7805,-1.96503
113;10;62;158,159;-227.053,87.608,-1.9921
114;11;67;;-199.395,124.382,11.6841
114;11;67;;-199.763,124.326,12.0645
114;11;67;;-200.155,124.28,12.4774
114;11;67;;-200.535,124.248,12.8852
114;11;67;;-200.876,124.23,13.2592
114;11;67;;-201.237,124.223,13.6605
114;11;67;;-201.613,124.229,14.0868
114;11;67;;-202,124.25,14.5355
114;11;67;;-202.394,124.291,15.003
114;11;67;;-202.711,124.338,15.3886
114;11;67;;-203.029,124.4,15.7834
114;11;67;;-203.345,124.478,16.1862
114;11;67;;-203.657,124.573,16.595
114;11;67;;-203.963,124.686,17.0076
114;11;67;;-204.261,124.82,17.4244
114;11;67;;-204.549,124.975,17.8425
114;11;67;;-204.825,125.152,18.2603
114;11;67;;-205.09,125.347,18.6769
114;11;67;;-205.343,125.559,19.0893
114;11;67;;-205.584,125.785,19.4973
114;11;67;;-205.814,126.02,19.8987
114;11;67;;-206.031,126.265,20.291
114;11;67;;-206.284,126.579,20.7667
114;11;67;;-206.519,126.896,21.2235
114;11;67;;-206.734,127.212,21.6573
114;11;67;;-206.929,127.522,22.0642
114;11;67;;-207.105,127.819,22.4419
114;11;67;;-207.288,128.153,22.8508
114;11;67;;-207.465,128.5,23.2603
114;11;67;;-207.617,128.823,23.6263
114;11;67;;-207.758,129.154,23.9862
115;11;67;;-198.964,124.648,11.4262
115;11;67;;-198.992,125.013,11.8139
115;11;67;;-199.021,125.391,12.2146
115;11;67;;-199.05,125.762,12.6075
115;11;67;;-199.082,126.171,13.0419
115;11;67;;-199.109,126.521,13.4127
115;11;67;;-199.137,126.885,13.7992
115;11;67;;-199.166,127.258,14.1945
115;11;67;;-199.195,127.636,14.595
115;11;67;;-199.224,128.012,14.9944
115;11;67;;-199.253,128.384,15.3885
115;11;67;;-199.28,128.744,15.7709
115;11;67;;-199.314,129.173,16.2264
115;11;67;;-199.344,129.568,16.645
115;11;67;;-199.371,129.92,17.0179
115;11;67;;-199.403,130.321,17.4437
115;11;67;;-199.432,130.707,17.8529
116;10;68;160,161;-197.592,128.852,-4.90735
116;10;68;160,161;-197.895,129.211,-5.13555
116;10;68;160,161;-198.192,129.561,-5.35769
116;10;68;160,161;-198.484,129.907,-5.57745
116;10;68;160,161;-198.808,130.289,-5.82087
